序号	频率准确度	测试时间			
7299	-6.88E-12	2013-12-15 4:57	0	20000001375	61
7300	-5.00E-12	2013-12-15 4:57	0	20000001000	17
7301	-4.88E-12	2013-12-15 4:58	0	20000000975	7b
7302	-3.63E-12	2013-12-15 4:58	0	20000000725	25
7303	-5.25E-12	2013-12-15 4:58	0	20000001050	47
7304	-5.38E-12	2013-12-15 4:58	0	20000001075	62
7305	-3.75E-12	2013-12-15 4:58	0	20000000750	50
7306	-7.00E-12	2013-12-15 4:58	0	20000001400	13
7307	-3.50E-12	2013-12-15 4:59	0	20000000700	0
7308	-2.38E-12	2013-12-15 4:59	0	20000000475	76
7309	-7.13E-12	2013-12-15 4:59	0	20000001425	36
7310	-6.38E-12	2013-12-15 4:59	0	20000001275	60
7311	-4.13E-12	2013-12-15 4:59	0	20000000825	2a
7312	-1.63E-12	2013-12-15 5:00	0	20000000325	21
7313	-3.38E-12	2013-12-15 5:00	0	20000000675	74
7314	-6.50E-12	2013-12-15 5:00	0	20000001300	14
7315	-4.00E-12	2013-12-15 5:00	0	20000000800	0f
7316	-4.38E-12	2013-12-15 5:00	0	20000000875	7a
7317	-3.75E-12	2013-12-15 5:00	0	20000000750	50
7318	-2.50E-12	2013-12-15 5:01	0	20000000500	2
7319	-1.63E-12	2013-12-15 5:01	0	20000000325	21
7320	-4.00E-12	2013-12-15 5:01	0	20000000800	0f
7321	-2.63E-12	2013-12-15 5:01	0	20000000525	27
7322	-5.25E-12	2013-12-15 5:01	0	20000001050	47
7323	-8.75E-13	2013-12-15 5:01	0	20000000175	73
7324	-2.63E-12	2013-12-15 5:02	0	20000000525	27
7325	-2.25E-12	2013-12-15 5:02	0	20000000450	53
7326	-5.00E-13	2013-12-15 5:02	0	20000000100	6
7327	-1.38E-12	2013-12-15 5:02	0	20000000275	70
7328	-3.38E-12	2013-12-15 5:02	0	20000000675	74
7329	-3.75E-12	2013-12-15 5:02	0	20000000750	50
7330	-5.88E-12	2013-12-15 5:03	0	20000001175	63
7331	-1.25E-13	2013-12-15 5:03	0	20000000025	22
7332	-5.00E-12	2013-12-15 5:03	0	20000001000	17
7333	-7.38E-12	2013-12-15 5:03	0	20000001475	66
7334	-2.25E-12	2013-12-15 5:03	0	20000000450	53
7335	-4.63E-12	2013-12-15 5:03	0	20000000925	2b
7336	-7.00E-12	2013-12-15 5:04	0	20000001400	13
7337	-3.63E-12	2013-12-15 5:04	0	20000000725	25
7338	-4.38E-12	2013-12-15 5:04	0	20000000875	7a
7339	-6.38E-12	2013-12-15 5:04	0	20000001275	60
7340	-4.63E-12	2013-12-15 5:04	0	20000000925	2b
7341	-6.25E-13	2013-12-15 5:04	0	20000000125	23
7342	-7.50E-12	2013-12-15 5:05	0	20000001500	12
7343	-2.13E-12	2013-12-15 5:05	0	20000000425	26
7344	-6.63E-12	2013-12-15 5:05	0	20000001325	31
7345	-4.63E-12	2013-12-15 5:05	0	20000000925	2b
7346	-7.50E-13	2013-12-15 5:05	0	20000000150	56
7347	-6.13E-12	2013-12-15 5:05	0	20000001225	30
7348	-3.50E-12	2013-12-15 5:06	0	20000000700	0
7349	-4.50E-12	2013-12-15 5:06	0	20000000900	0e
7350	-1.75E-12	2013-12-15 5:06	0	20000000350	54
7351	-2.38E-12	2013-12-15 5:06	0	20000000475	76
7352	-2.50E-12	2013-12-15 5:06	0	20000000500	2
7353	-2.88E-12	2013-12-15 5:06	0	20000000575	77
7354	-3.38E-12	2013-12-15 5:07	0	20000000675	74
7355	-8.88E-12	2013-12-15 5:07	0	20000001775	65
7356	-2.25E-12	2013-12-15 5:07	0	20000000450	53
7357	-7.38E-12	2013-12-15 5:07	0	20000001475	66
7358	-6.88E-12	2013-12-15 5:07	0	20000001375	61
7359	-4.11E-12	2013-12-15 5:07	0	20000002100	26
7360	-3.13E-12	2013-12-15 5:08	0	20000000625	24
7361	1.63E-12	2013-12-15 5:08	0	19999999675	7e
7362	-1.25E-12	2013-12-15 5:08	0	20000000250	55
7363	-6.50E-12	2013-12-15 5:08	0	20000001300	14
7364	-7.13E-12	2013-12-15 5:08	0	20000001425	36
7365	-5.38E-12	2013-12-15 5:08	0	20000001075	62
7366	-5.38E-12	2013-12-15 5:09	0	20000001075	62
7367	-4.63E-12	2013-12-15 5:09	0	20000000925	2b
7368	-4.88E-12	2013-12-15 5:09	0	20000000975	7b
7369	-2.50E-12	2013-12-15 5:09	0	20000000500	2
7370	-3.25E-12	2013-12-15 5:09	0	20000000650	51
7371	-2.63E-12	2013-12-15 5:09	0	20000000525	27
7372	-2.00E-12	2013-12-15 5:10	0	20000000400	3
7373	-5.63E-12	2013-12-15 5:10	0	20000001125	33
7374	-7.25E-12	2013-12-15 5:10	0	20000001450	43
7375	-4.38E-12	2013-12-15 5:10	0	20000000875	7a
7376	-4.63E-12	2013-12-15 5:10	0	20000000925	2b
7377	-3.50E-12	2013-12-15 5:10	0	20000000700	0
7378	-2.50E-12	2013-12-15 5:11	0	20000000500	2
7379	-5.50E-12	2013-12-15 5:11	0	20000001100	16
7380	-6.00E-12	2013-12-15 5:11	0	20000001200	15
7381	-5.38E-12	2013-12-15 5:11	0	20000001075	62
7382	-2.50E-13	2013-12-15 5:11	0	20000000050	57
7383	-6.88E-12	2013-12-15 5:11	0	20000001375	61
7384	-9.50E-12	2013-12-15 5:12	0	20000001900	1e
7385	-2.88E-12	2013-12-15 5:12	0	20000000575	77
7386	-2.00E-12	2013-12-15 5:12	0	20000000400	3
7387	-7.63E-12	2013-12-15 5:12	0	20000001525	37
7388	-6.75E-12	2013-12-15 5:12	0	20000001350	44
7389	-6.25E-13	2013-12-15 5:12	0	20000000125	23
7390	-6.25E-12	2013-12-15 5:13	0	20000001250	45
7391	-4.38E-12	2013-12-15 5:13	0	20000000875	7a
7392	-2.25E-12	2013-12-15 5:13	0	20000000450	53
7393	-6.75E-12	2013-12-15 5:13	0	20000001350	44
7394	-1.50E-12	2013-12-15 5:13	0	20000000300	4
7395	-5.00E-12	2013-12-15 5:13	0	20000001000	17
7396	-4.50E-12	2013-12-15 5:14	0	20000000900	0e
7397	-3.50E-12	2013-12-15 5:14	0	20000000700	0
7398	-2.50E-12	2013-12-15 5:14	0	20000000500	2
7399	-5.88E-12	2013-12-15 5:14	0	20000001175	63
7400	-2.88E-12	2013-12-15 5:14	0	20000000575	77
7401	-2.75E-12	2013-12-15 5:14	0	20000000550	52
7402	-5.38E-12	2013-12-15 5:15	0	20000001075	62
7403	-3.13E-12	2013-12-15 5:15	0	20000000625	24
7404	-3.38E-12	2013-12-15 5:15	0	20000000675	74
7405	-1.38E-12	2013-12-15 5:15	0	20000000275	70
7406	-1.13E-12	2013-12-15 5:15	0	20000000225	20
7407	-2.63E-12	2013-12-15 5:15	0	20000000525	27
7408	-5.25E-12	2013-12-15 5:16	0	20000001050	47
7409	-3.38E-12	2013-12-15 5:16	0	20000000675	74
7410	-2.88E-12	2013-12-15 5:16	0	20000000575	77
7411	-7.38E-12	2013-12-15 5:16	0	20000001475	66
7412	-3.75E-12	2013-12-15 5:16	0	20000000750	50
7413	-2.50E-12	2013-12-15 5:16	0	20000000500	2
7414	-7.00E-12	2013-12-15 5:17	0	20000001400	13
7415	-3.25E-12	2013-12-15 5:17	0	20000000650	51
7416	-3.63E-12	2013-12-15 5:17	0	20000000725	25
7417	-4.88E-12	2013-12-15 5:17	0	20000000975	7b
7418	-6.38E-12	2013-12-15 5:17	0	20000001275	60
7419	-4.50E-12	2013-12-15 5:17	0	20000000900	0e
7420	-4.88E-12	2013-12-15 5:18	0	20000000975	7b
7421	-4.25E-12	2013-12-15 5:18	0	20000000850	5f
7422	-2.00E-12	2013-12-15 5:18	0	20000000400	3
7423	-4.88E-12	2013-12-15 5:18	0	20000000975	7b
7424	-5.88E-12	2013-12-15 5:18	0	20000001175	63
7425	-8.13E-12	2013-12-15 5:18	0	20000001625	34
7426	-8.50E-12	2013-12-15 5:19	0	20000001700	10
7427	-4.88E-12	2013-12-15 5:19	0	20000000975	7b
7428	-4.38E-12	2013-12-15 5:19	0	20000000875	7a
7429	-2.75E-12	2013-12-15 5:19	0	20000000550	52
7430	-2.50E-13	2013-12-15 5:19	0	20000000050	57
7431	-3.13E-12	2013-12-15 5:19	0	20000000625	24
7432	-4.50E-12	2013-12-15 5:20	0	20000000900	0e
7433	-1.88E-12	2013-12-15 5:20	0	20000000375	71
7434	-6.00E-12	2013-12-15 5:20	0	20000001200	15
7435	-6.00E-12	2013-12-15 5:20	0	20000001200	15
7436	-2.50E-12	2013-12-15 5:20	0	20000000500	2
7437	-1.88E-12	2013-12-15 5:20	0	20000000375	71
7438	-7.50E-13	2013-12-15 5:21	0	20000000150	56
7439	-5.88E-12	2013-12-15 5:21	0	20000001175	63
7440	-5.13E-12	2013-12-15 5:21	0	20000001025	32
7441	-4.25E-12	2013-12-15 5:21	0	20000000850	5f
7442	-6.38E-12	2013-12-15 5:21	0	20000001275	60
7443	-5.13E-12	2013-12-15 5:21	0	20000001025	32
7444	-1.75E-12	2013-12-15 5:22	0	20000000350	54
7445	-4.88E-12	2013-12-15 5:22	0	20000000975	7b
7446	-2.75E-12	2013-12-15 5:22	0	20000000550	52
7447	2.50E-13	2013-12-15 5:22	0	19999999950	54
7448	-5.38E-12	2013-12-15 5:22	0	20000001075	62
7449	-3.25E-12	2013-12-15 5:22	0	20000000650	51
7450	-5.25E-12	2013-12-15 5:23	0	20000001050	47
7451	-3.00E-12	2013-12-15 5:23	0	20000000600	1
7452	-4.63E-12	2013-12-15 5:23	0	20000000925	2b
7453	-4.75E-12	2013-12-15 5:23	0	20000000950	5e
7454	-5.00E-12	2013-12-15 5:23	0	20000001000	17
7455	-3.50E-12	2013-12-15 5:23	0	20000000700	0
7456	-5.00E-14	2013-12-15 5:24	0	20000000000	7
7457	-4.38E-12	2013-12-15 5:24	0	20000000875	7a
7458	-6.50E-12	2013-12-15 5:24	0	20000001300	14
7459	-6.88E-12	2013-12-15 5:24	0	20000001375	61
7460	-1.88E-12	2013-12-15 5:24	0	20000000375	71
7461	-2.25E-12	2013-12-15 5:24	0	20000000450	53
7462	-3.38E-12	2013-12-15 5:25	0	20000000675	74
7463	-7.13E-12	2013-12-15 5:25	0	20000001425	36
7464	-3.25E-12	2013-12-15 5:25	0	20000000650	51
7465	-3.88E-12	2013-12-15 5:25	0	20000000775	75
7466	-1.75E-12	2013-12-15 5:25	0	20000000350	54
7467	-5.75E-12	2013-12-15 5:25	0	20000001150	46
7468	-1.75E-12	2013-12-15 5:26	0	20000000350	54
7469	-1.50E-12	2013-12-15 5:26	0	20000000300	4
7470	-1.25E-13	2013-12-15 5:26	0	20000000025	22
7471	-6.25E-13	2013-12-15 5:26	0	20000000125	23
7472	-4.88E-12	2013-12-15 5:26	0	20000000975	7b
7473	-5.25E-12	2013-12-15 5:27	0	20000001050	47
7474	-2.38E-12	2013-12-15 5:27	0	20000000475	76
7475	-1.50E-12	2013-12-15 5:27	0	20000000300	4
7476	-2.00E-12	2013-12-15 5:27	0	20000000400	3
7477	-3.50E-12	2013-12-15 5:27	0	20000000700	0
7478	-2.88E-12	2013-12-15 5:27	0	20000000575	77
7479	-3.63E-12	2013-12-15 5:28	0	20000000725	25
7480	-1.88E-12	2013-12-15 5:28	0	20000000375	71
7481	1.00E-12	2013-12-15 5:28	0	19999999800	5
7482	-3.63E-12	2013-12-15 5:28	0	20000000725	25
7483	1.38E-12	2013-12-15 5:28	0	19999999725	2f
7484	-6.88E-12	2013-12-15 5:28	0	20000001375	61
7485	1.25E-13	2013-12-15 5:29	0	19999999975	71
7486	-5.63E-12	2013-12-15 5:29	0	20000001125	33
7487	-3.63E-12	2013-12-15 5:29	0	20000000725	25
7488	-5.88E-12	2013-12-15 5:29	0	20000001175	63
7489	2.50E-13	2013-12-15 5:29	0	19999999950	54
7490	-3.25E-12	2013-12-15 5:29	0	20000000650	51
7491	-1.25E-12	2013-12-15 5:30	0	20000000250	55
7492	-3.63E-12	2013-12-15 5:30	0	20000000725	25
7493	-2.38E-12	2013-12-15 5:30	0	20000000475	76
7494	-3.13E-12	2013-12-15 5:30	0	20000000625	24
7495	-2.50E-13	2013-12-15 5:30	0	20000000050	57
7496	-2.63E-12	2013-12-15 5:30	0	20000000525	27
7497	-5.50E-12	2013-12-15 5:31	0	20000001100	16
7498	-3.38E-12	2013-12-15 5:31	0	20000000675	74
7499	-2.50E-12	2013-12-15 5:31	0	20000000500	2
7500	-2.75E-12	2013-12-15 5:31	0	20000000550	52
7501	-9.38E-12	2013-12-15 5:31	0	20000001875	6a
7502	-1.75E-12	2013-12-15 5:31	0	20000000350	54
7503	-8.75E-12	2013-12-15 5:32	0	20000001750	40
7504	-1.25E-12	2013-12-15 5:32	0	20000000250	55
7505	-4.63E-12	2013-12-15 5:32	0	20000000925	2b
7506	-4.75E-12	2013-12-15 5:32	0	20000000950	5e
7507	-5.00E-12	2013-12-15 5:32	0	20000001000	17
7508	-3.00E-12	2013-12-15 5:32	0	20000000600	1
7509	-3.38E-12	2013-12-15 5:33	0	20000000675	74
7510	-2.63E-12	2013-12-15 5:33	0	20000000525	27
7511	1.38E-12	2013-12-15 5:33	0	19999999725	2f
7512	-3.50E-12	2013-12-15 5:33	0	20000000700	0
7513	-2.50E-12	2013-12-15 5:33	0	20000000500	2
7514	-3.50E-12	2013-12-15 5:33	0	20000000700	0
7515	-7.50E-13	2013-12-15 5:34	0	20000000150	56
7516	-4.25E-12	2013-12-15 5:34	0	20000000850	5f
7517	2.50E-12	2013-12-15 5:34	0	19999999500	8
7518	-4.13E-12	2013-12-15 5:34	0	20000000825	2a
7519	-2.50E-13	2013-12-15 5:34	0	20000000050	57
7520	-4.38E-12	2013-12-15 5:34	0	20000000875	7a
7521	-5.50E-12	2013-12-15 5:35	0	20000001100	16
7522	-7.50E-12	2013-12-15 5:35	0	20000001500	12
7523	-2.50E-13	2013-12-15 5:35	0	20000000050	57
7524	-4.38E-12	2013-12-15 5:35	0	20000000875	7a
7525	-3.63E-12	2013-12-15 5:35	0	20000000725	25
7526	-8.13E-12	2013-12-15 5:35	0	20000001625	34
7527	-4.88E-12	2013-12-15 5:36	0	20000000975	7b
7528	-3.25E-12	2013-12-15 5:36	0	20000000650	51
7529	-3.38E-12	2013-12-15 5:36	0	20000000675	74
7530	-5.50E-12	2013-12-15 5:36	0	20000001100	16
7531	-4.00E-12	2013-12-15 5:36	0	20000000800	0f
7532	-3.38E-12	2013-12-15 5:36	0	20000000675	74
7533	-2.00E-12	2013-12-15 5:37	0	20000000400	3
7534	6.25E-13	2013-12-15 5:37	0	19999999875	70
7535	-3.25E-12	2013-12-15 5:37	0	20000000650	51
7536	-4.38E-12	2013-12-15 5:37	0	20000000875	7a
7537	-1.63E-12	2013-12-15 5:37	0	20000000325	21
7538	-3.50E-12	2013-12-15 5:37	0	20000000700	0
7539	-2.00E-12	2013-12-15 5:38	0	20000000400	3
7540	-3.13E-12	2013-12-15 5:38	0	20000000625	24
7541	-6.25E-13	2013-12-15 5:38	0	20000000125	23
7542	-6.38E-12	2013-12-15 5:38	0	20000001275	60
7543	-3.63E-12	2013-12-15 5:38	0	20000000725	25
7544	-3.00E-12	2013-12-15 5:38	0	20000000600	1
7545	-4.50E-12	2013-12-15 5:39	0	20000000900	0e
7546	-3.38E-12	2013-12-15 5:39	0	20000000675	74
7547	-3.75E-12	2013-12-15 5:39	0	20000000750	50
7548	-5.88E-12	2013-12-15 5:39	0	20000001175	63
7549	-7.13E-12	2013-12-15 5:39	0	20000001425	36
7550	-2.38E-12	2013-12-15 5:39	0	20000000475	76
7551	-1.63E-12	2013-12-15 5:40	0	20000000325	21
7552	1.00E-12	2013-12-15 5:40	0	19999999800	5
7553	-3.88E-12	2013-12-15 5:40	0	20000000775	75
7554	-2.25E-12	2013-12-15 5:40	0	20000000450	53
7555	-3.38E-12	2013-12-15 5:40	0	20000000675	74
7556	-2.63E-12	2013-12-15 5:40	0	20000000525	27
7557	-5.75E-12	2013-12-15 5:41	0	20000001150	46
7558	-3.25E-12	2013-12-15 5:41	0	20000000650	51
7559	-2.63E-12	2013-12-15 5:41	0	20000000525	27
7560	-4.50E-12	2013-12-15 5:41	0	20000000900	0e
7561	-1.88E-12	2013-12-15 5:41	0	20000000375	71
7562	-2.00E-12	2013-12-15 5:41	0	20000000400	3
7563	-1.75E-12	2013-12-15 5:42	0	20000000350	54
7564	-1.88E-12	2013-12-15 5:42	0	20000000375	71
7565	-3.00E-12	2013-12-15 5:42	0	20000000600	1
7566	-3.63E-12	2013-12-15 5:42	0	20000000725	25
7567	-6.13E-12	2013-12-15 5:42	0	20000001225	30
7568	-5.13E-12	2013-12-15 5:42	0	20000001025	32
7569	2.50E-13	2013-12-15 5:43	0	19999999950	54
7570	-3.25E-12	2013-12-15 5:43	0	20000000650	51
7571	-3.75E-13	2013-12-15 5:43	0	20000000075	72
7572	-2.88E-12	2013-12-15 5:43	0	20000000575	77
7573	-4.13E-12	2013-12-15 5:43	0	20000000825	2a
7574	-2.63E-12	2013-12-15 5:43	0	20000000525	27
7575	-2.63E-12	2013-12-15 5:44	0	20000000525	27
7576	-2.00E-12	2013-12-15 5:44	0	20000000400	3
7577	-5.50E-12	2013-12-15 5:44	0	20000001100	16
7578	-6.25E-13	2013-12-15 5:44	0	20000000125	23
7579	-5.13E-12	2013-12-15 5:44	0	20000001025	32
7580	-1.00E-12	2013-12-15 5:45	0	20000000200	5
7581	-1.88E-12	2013-12-15 5:45	0	20000000375	71
7582	-2.50E-12	2013-12-15 5:45	0	20000000500	2
7583	-2.63E-12	2013-12-15 5:45	0	20000000525	27
7584	-3.75E-12	2013-12-15 5:45	0	20000000750	50
7585	-5.38E-12	2013-12-15 5:45	0	20000001075	62
7586	-3.00E-12	2013-12-15 5:46	0	20000000600	1
7587	-1.13E-12	2013-12-15 5:46	0	20000000225	20
7588	-2.50E-12	2013-12-15 5:46	0	20000000500	2
7589	1.25E-12	2013-12-15 5:46	0	19999999750	5a
7590	1.79E-12	2013-12-15 5:46	0	19999994425	fffffffc
7591	-3.31E-12	2013-12-15 5:46	0	20000006625	44
7592	-3.50E-12	2013-12-15 5:47	0	20000000700	0
7593	-5.50E-12	2013-12-15 5:47	0	20000001100	16
7594	-4.50E-12	2013-12-15 5:47	0	20000000900	0e
7595	8.75E-13	2013-12-15 5:47	0	19999999825	20
7596	-2.50E-12	2013-12-15 5:47	0	20000000500	2
7597	-6.25E-12	2013-12-15 5:47	0	20000001250	45
7598	-5.25E-12	2013-12-15 5:48	0	20000001050	47
7599	-1.63E-12	2013-12-15 5:48	0	20000000325	21
7600	-5.00E-13	2013-12-15 5:48	0	20000000100	6
7601	-3.25E-12	2013-12-15 5:48	0	20000000650	51
7602	-3.88E-12	2013-12-15 5:48	0	20000000775	75
7603	-1.50E-12	2013-12-15 5:48	0	20000000300	4
7604	-5.38E-12	2013-12-15 5:49	0	20000001075	62
7605	2.50E-13	2013-12-15 5:49	0	19999999950	54
7606	-5.25E-12	2013-12-15 5:49	0	20000001050	47
7607	-6.38E-12	2013-12-15 5:49	0	20000001275	60
7608	-3.38E-12	2013-12-15 5:49	0	20000000675	74
7609	-5.63E-12	2013-12-15 5:49	0	20000001125	33
7610	-4.25E-12	2013-12-15 5:50	0	20000000850	5f
7611	-3.25E-12	2013-12-15 5:50	0	20000000650	51
7612	-2.00E-12	2013-12-15 5:50	0	20000000400	3
7613	-3.13E-12	2013-12-15 5:50	0	20000000625	24
7614	-4.13E-12	2013-12-15 5:50	0	20000000825	2a
7615	-8.75E-13	2013-12-15 5:51	0	20000000175	73
7616	-3.63E-12	2013-12-15 5:51	0	20000000725	25
7617	-7.63E-12	2013-12-15 5:51	0	20000001525	37
7618	-4.75E-12	2013-12-15 5:51	0	20000000950	5e
7619	-4.50E-12	2013-12-15 5:51	0	20000000900	0e
7620	-6.00E-12	2013-12-15 5:51	0	20000001200	15
7621	-2.13E-12	2013-12-15 5:52	0	20000000425	26
7622	-4.75E-12	2013-12-15 5:52	0	20000000950	5e
7623	3.75E-13	2013-12-15 5:52	0	19999999925	21
7624	-6.13E-12	2013-12-15 5:52	0	20000001225	30
7625	-1.38E-12	2013-12-15 5:52	0	20000000275	70
7626	-6.25E-13	2013-12-15 5:52	0	20000000125	23
7627	-2.25E-12	2013-12-15 5:53	0	20000000450	53
7628	-3.75E-13	2013-12-15 5:53	0	20000000075	72
7629	-1.00E-12	2013-12-15 5:53	0	20000000200	5
7630	-1.25E-12	2013-12-15 5:53	0	20000000250	55
7631	-3.25E-12	2013-12-15 5:53	0	20000000650	51
7632	-4.00E-12	2013-12-15 5:53	0	20000000800	0f
7633	-3.50E-12	2013-12-15 5:54	0	20000000700	0
7634	-1.25E-12	2013-12-15 5:54	0	20000000250	55
7635	-5.88E-12	2013-12-15 5:54	0	20000001175	63
7636	-4.63E-12	2013-12-15 5:54	0	20000000925	2b
7637	-2.75E-12	2013-12-15 5:54	0	20000000550	52
7638	1.50E-12	2013-12-15 5:54	0	19999999700	0a
7639	-3.75E-13	2013-12-15 5:55	0	20000000075	72
7640	-1.38E-12	2013-12-15 5:55	0	20000000275	70
7641	-3.25E-12	2013-12-15 5:55	0	20000000650	51
7642	-5.75E-12	2013-12-15 5:55	0	20000001150	46
7643	-4.13E-12	2013-12-15 5:55	0	20000000825	2a
7644	-3.75E-12	2013-12-15 5:55	0	20000000750	50
7645	-4.63E-12	2013-12-15 5:56	0	20000000925	2b
7646	-5.00E-12	2013-12-15 5:56	0	20000001000	17
7647	-2.13E-12	2013-12-15 5:56	0	20000000425	26
7648	-4.63E-12	2013-12-15 5:56	0	20000000925	2b
7649	-3.38E-12	2013-12-15 5:56	0	20000000675	74
7650	-6.88E-12	2013-12-15 5:56	0	20000001375	61
7651	-4.13E-12	2013-12-15 5:57	0	20000000825	2a
7652	-6.25E-13	2013-12-15 5:57	0	20000000125	23
7653	-2.50E-13	2013-12-15 5:57	0	20000000050	57
7654	-5.13E-12	2013-12-15 5:57	0	20000001025	32
7655	-5.38E-12	2013-12-15 5:57	0	20000001075	62
7656	-1.50E-12	2013-12-15 5:57	0	20000000300	4
7657	-4.75E-12	2013-12-15 5:58	0	20000000950	5e
7658	-4.63E-12	2013-12-15 5:58	0	20000000925	2b
7659	-7.75E-12	2013-12-15 5:58	0	20000001550	42
7660	-6.25E-13	2013-12-15 5:58	0	20000000125	23
7661	-7.50E-13	2013-12-15 5:58	0	20000000150	56
7662	-1.50E-12	2013-12-15 5:58	0	20000000300	4
7663	-1.50E-12	2013-12-15 5:59	0	20000000300	4
7664	-2.88E-12	2013-12-15 5:59	0	20000000575	77
7665	-4.50E-12	2013-12-15 5:59	0	20000000900	0e
7666	-4.75E-12	2013-12-15 5:59	0	20000000950	5e
7667	-3.50E-12	2013-12-15 5:59	0	20000000700	0
7668	-3.38E-12	2013-12-15 5:59	0	20000000675	74
7669	-5.00E-12	2013-12-15 6:00	0	20000001000	17
7670	-4.75E-12	2013-12-15 6:00	0	20000000950	5e
7671	-1.13E-12	2013-12-15 6:00	0	20000000225	20
7672	-4.00E-12	2013-12-15 6:00	0	20000000800	0f
7673	-2.00E-12	2013-12-15 6:00	0	20000000400	3
7674	-1.50E-12	2013-12-15 6:00	0	20000000300	4
7675	-2.63E-12	2013-12-15 6:01	0	20000000525	27
7676	-3.25E-12	2013-12-15 6:01	0	20000000650	51
7677	-3.13E-12	2013-12-15 6:01	0	20000000625	24
7678	-1.25E-13	2013-12-15 6:01	0	20000000025	22
7679	-5.00E-13	2013-12-15 6:01	0	20000000100	6
7680	-2.50E-12	2013-12-15 6:01	0	20000000500	2
7681	-6.50E-12	2013-12-15 6:02	0	20000001300	14
7682	-6.75E-12	2013-12-15 6:02	0	20000001350	44
7683	-1.63E-12	2013-12-15 6:02	0	20000000325	21
7684	-1.25E-13	2013-12-15 6:02	0	20000000025	22
7685	-3.13E-12	2013-12-15 6:02	0	20000000625	24
7686	-2.00E-12	2013-12-15 6:02	0	20000000400	3
7687	-2.50E-12	2013-12-15 6:03	0	20000000500	2
7688	2.50E-13	2013-12-15 6:03	0	19999999950	54
7689	2.38E-12	2013-12-15 6:03	0	19999999525	2d
7690	2.63E-12	2013-12-15 6:03	0	19999999475	7c
7691	2.38E-12	2013-12-15 6:03	0	19999999525	2d
7692	-4.50E-12	2013-12-15 6:03	0	20000000900	0e
7693	-2.50E-13	2013-12-15 6:04	0	20000000050	57
7694	2.38E-12	2013-12-15 6:04	0	19999999525	2d
7695	-3.75E-13	2013-12-15 6:04	0	20000000075	72
7696	-1.63E-12	2013-12-15 6:04	0	20000000325	21
7697	-1.88E-12	2013-12-15 6:04	0	20000000375	71
7698	5.75E-12	2013-12-15 6:04	0	19999998850	45
7699	-3.13E-12	2013-12-15 6:05	0	20000000625	24
7700	-2.51E-12	2013-12-15 6:05	0	20000005025	72
7701	-5.25E-12	2013-12-15 6:05	0	20000001050	47
7702	-2.25E-12	2013-12-15 6:05	0	20000000450	53
7703	-4.63E-12	2013-12-15 6:05	0	20000000925	2b
7704	-1.13E-12	2013-12-15 6:05	0	20000000225	20
7705	-6.63E-12	2013-12-15 6:06	0	20000001325	31
7706	-1.00E-12	2013-12-15 6:06	0	20000000200	5
7707	-2.00E-12	2013-12-15 6:06	0	20000000400	3
7708	-2.38E-12	2013-12-15 6:06	0	20000000475	76
7709	-7.50E-13	2013-12-15 6:06	0	20000000150	56
7710	-1.63E-12	2013-12-15 6:06	0	20000000325	21
7711	1.25E-12	2013-12-15 6:07	0	19999999750	5a
7712	-2.50E-13	2013-12-15 6:07	0	20000000050	57
7713	2.30E-12	2013-12-15 6:07	0	19999995400	ffffffc9
7714	2.50E-13	2013-12-15 6:07	0	19999999950	54
7715	-5.38E-12	2013-12-15 6:07	0	20000001075	62
7716	-7.50E-13	2013-12-15 6:07	0	20000000150	56
7717	-6.38E-12	2013-12-15 6:08	0	20000001275	60
7718	5.00E-13	2013-12-15 6:08	0	19999999900	4
7719	-1.75E-12	2013-12-15 6:08	0	20000000350	54
7720	-5.50E-12	2013-12-15 6:08	0	20000001100	16
7721	-1.00E-12	2013-12-15 6:08	0	20000000200	5
7722	1.63E-12	2013-12-15 6:08	0	19999999675	7e
7723	-7.75E-12	2013-12-15 6:09	0	20000001550	42
7724	1.00E-12	2013-12-15 6:09	0	19999999800	5
7725	-2.25E-12	2013-12-15 6:09	0	20000000450	53
7726	-3.63E-12	2013-12-15 6:09	0	20000000725	25
7727	-1.25E-13	2013-12-15 6:09	0	20000000025	22
7728	-3.75E-13	2013-12-15 6:09	0	20000000075	72
7729	-3.00E-12	2013-12-15 6:10	0	20000000600	1
7730	-1.50E-12	2013-12-15 6:10	0	20000000300	4
7731	3.00E-12	2013-12-15 6:10	0	19999999400	9
7732	-3.00E-12	2013-12-15 6:10	0	20000000600	1
7733	-8.50E-12	2013-12-15 6:10	0	20000001700	10
7734	-1.88E-12	2013-12-15 6:10	0	20000000375	71
7735	2.50E-12	2013-12-15 6:11	0	19999999500	8
7736	-2.75E-12	2013-12-15 6:11	0	20000000550	52
7737	-2.38E-12	2013-12-15 6:11	0	20000000475	76
7738	-2.50E-13	2013-12-15 6:11	0	20000000050	57
7739	-3.88E-12	2013-12-15 6:11	0	20000000775	75
7740	-3.13E-12	2013-12-15 6:11	0	20000000625	24
7741	-2.50E-13	2013-12-15 6:12	0	20000000050	57
7742	-6.25E-12	2013-12-15 6:12	0	20000001250	45
7743	-1.75E-12	2013-12-15 6:12	0	20000000350	54
7744	-5.50E-12	2013-12-15 6:12	0	20000001100	16
7745	3.38E-12	2013-12-15 6:12	0	19999999325	2b
7746	-6.25E-13	2013-12-15 6:12	0	20000000125	23
7747	-3.63E-12	2013-12-15 6:13	0	20000000725	25
